subject,posture,selection,cursor,Unnamed: 0,...1,target,repetition,initial_contact_time,mean_error,best_record,threshold,required_target_size,mean_error_horizontal,mean_error_vertical,std_error_horizontal,std_error_vertical,mean_cursor_speed,overall_time,success,target_in_count,target_in_count_per_second,walk_speed,first_dwell_time,error,final_point_horizontal,final_point_vertical,final_cursor_speed,error_trial,dwelling_time,x_position,y_position,width,height
0,Treadmill,Dwell,Hand,586.5,4.0,4.0,2.5,0.856640805555549,2.156786657852702,,,4.259969015277778,-0.06732114358492186,-0.05466139165436701,2.0068343644250133,1.0016739780108725,10.577246591895921,2.7864805277777753,97.22222222222223,2.75,1.4413457102218794,0.17720974016878635,1.7486940000000004,,,,,2.7777777777777777,1.9298397222222254,0.0,0.0,4.723716860777434,2.4239294703053265
0,Treadmill,Dwell,Head,158.5,4.0,4.0,2.5,0.6446046666666725,1.5127328532083544,,,3.2110558483333334,0.2622906192828744,-0.053961383392007574,1.2686667385084283,0.7740286836945525,8.369871307331785,2.1882521388888927,100.0,1.7222222222222223,1.089481668443792,0.18377098332194935,1.2132521388888926,,,,,0.0,1.5436474722222198,0.0,0.0,3.091114852845041,1.9159441613132888
0,Walk,Click,Eye,274.25,4.0,4.0,2.5,0.7113609583333326,,,,,,,,,,1.6222617222222209,91.66666666666667,2.25,2.4431467187585105,1.6804245916768876,,,0.08913662718010229,0.6295200772748806,11.93008256226531,8.333333333333334,0.9109007638888884,0.0,0.0,,
0,Walk,Click,Hand,487.75,4.0,4.0,2.5,1.1687454722222208,,,,,,,,,,1.6438011944444435,83.33333333333333,1.4722222222222223,3.798060630915922,3.9892598181501486,,,0.4020258030705334,-0.08067569468682925,15.066061351746235,16.666666666666668,0.4750557222222227,0.0,0.0,,
0,Walk,Click,Head,61.75,4.0,4.0,2.5,0.8807795555555573,,,,,,,,,,1.5381491666666682,94.44444444444444,1.6666666666666667,2.5557474464380046,2.366552202981394,,,0.27706851605834254,-0.1636128117343706,11.222915408309735,5.555555555555555,0.6573696111111107,0.0,0.0,,
0,Walk,Dwell,Eye,381.5,4.0,4.0,2.5,0.6742839166666622,1.6958773462684653,,,3.750098564166666,0.044291321258913406,0.4354268913612755,1.4394602927269298,0.8239793667134183,13.934584309625691,2.6531636388888895,94.44444444444444,3.3055555555555554,1.5388642180415326,1.2750763681060262,1.5406264999999997,,,,,5.555555555555555,1.9788797222222274,0.0,0.0,3.4715819103124033,2.225519924033058
0,Walk,Dwell,Hand,595.5,4.0,4.0,2.5,0.9297258055555504,2.267673465289281,,,4.584692718888889,0.3518416777305549,-0.5902478303219896,1.7812446141005382,1.4534201993398959,17.413429846929287,3.388271666666664,75.0,5.777777777777778,2.16950382639985,1.3767229210022405,1.878456888888891,,,,,25.0,2.458545861111115,0.0,0.0,4.306002046964274,3.5984275047485292
0,Walk,Dwell,Head,167.5,4.0,4.0,2.5,0.7283762222222188,1.6234285917090285,,,3.6600144394444447,-0.06046839785751079,0.17042789620293214,1.5015062997636786,0.7886994861127952,11.805602918677003,2.9557127222222097,88.88888888888889,2.9722222222222223,1.3137736522707417,1.2093748148762071,1.7260860624999925,,,,,11.11111111111111,2.2273364999999905,0.0,0.0,3.4547877530819076,1.8789584837219162
1,Stand,Click,Eye,886.5,4.0,4.0,2.5,0.5530089999999973,,,,,,,,,,1.248707083333334,97.22222222222223,1.3333333333333333,2.556187053828049,0.06232389487147933,,,-0.10519077642348912,1.044475442717114,4.983296345711356,2.7777777777777777,0.6956980833333376,0.0,0.0,,
1,Stand,Click,Hand,1093.5,4.0,4.0,2.5,0.9734734722222211,,,,,,,,,,1.2811505555555565,100.0,1.0277777777777777,4.387873952449436,0.10893281466295535,,,0.2590393697135108,0.3298907193191837,7.931041770120747,0.0,0.3076770833333346,0.0,0.0,,
1,Stand,Click,Head,683.0,4.0,4.0,2.5,0.8187513823529416,,,,,,,,,,1.3501828823529414,88.23529411764706,1.1470588235294117,2.8034488866899925,0.1507961718323522,,,-0.6360863222825841,0.004757095063588261,4.888587326814214,11.764705882352942,0.5314314999999993,0.01890551793195706,-0.05194248362114641,,
1,Stand,Dwell,Eye,993.5,4.0,4.0,2.5,0.3814478611111175,1.537027301444065,,,2.9007190260555555,-0.36756131653935936,0.8504840508917879,0.5023064600589818,0.7888065883682023,4.944897655990404,1.5404787500000046,100.0,1.25,1.0759502174001307,0.02073880866978612,0.5654787500000055,,,,,0.0,1.159030888888888,0.0,0.0,1.6595141801524271,2.6091896744928147
1,Stand,Dwell,Hand,1193.75,4.0,4.0,2.5,0.9601342777777817,1.9814133856751373,,,3.502872847222222,0.7472686331952312,0.06024923033081986,0.6514785714531796,0.3630915177264123,2.796720144121888,2.057476500000016,100.0,1.0833333333333333,0.985613195786594,0.029111020679160365,1.082476500000016,,,,,0.0,1.0973422222222353,0.0,0.0,2.6951817672127163,1.631002896639705
1,Stand,Dwell,Head,782.5,4.0,4.0,2.5,0.6928086944444438,1.6154170157241043,,,2.985065932222222,0.33355701504653995,0.09984755579832413,0.6091156929938882,0.43101613051078147,3.4536936586991978,1.7994411388888873,100.0,1.1388888888888888,1.0293913819870817,0.06583348896751628,0.8244411388888869,,,,,0.0,1.106632444444443,0.0,0.0,2.1529704011604465,1.7495976360072238
1,Treadmill,Click,Eye,895.5,4.0,4.0,2.5,0.4122740527777783,,,,,,,,,,1.0754051277777767,75.0,1.8333333333333333,2.945215945584889,0.23907305217829983,,,0.4073285162298754,0.5757302982493651,11.625943680656281,25.0,0.6631310749999993,0.0,0.0,,
1,Treadmill,Click,Hand,1102.75,4.0,4.0,2.53125,1.080744187499993,,,,,,,,,,1.512450312499996,84.375,1.1612903225806452,4.221770701291799,1.0682181321342794,,,0.31433914650513095,-0.10141238178753555,12.216134504877349,15.625,0.4317061250000022,-0.037751423347190845,-0.002887383295376498,,
1,Treadmill,Click,Head,691.75,4.0,4.0,2.5,0.7123761111111121,,,,,,,,,,1.1071995833333337,91.66666666666667,1.3055555555555556,5.742296236495496,0.7303466891870805,,,-0.24871449385134975,0.35509022086325737,7.979145612323058,8.333333333333334,0.39482347222222114,0.0,0.0,,
1,Treadmill,Dwell,Eye,1002.5,4.0,4.0,2.5,0.4133931666666733,1.796912595524323,,,3.5270297166666666,-0.07627116412040687,0.5754424314911183,1.490184010676525,0.801570509187732,12.216568300542276,2.1846224166666657,94.44444444444444,2.6944444444444446,1.4420907597216628,0.15758341004585816,1.0441371764705871,,,,,5.555555555555555,1.7712292499999924,0.0,0.0,3.7125514179064236,2.278988475495831
1,Treadmill,Dwell,Hand,1202.75,4.0,4.0,2.5,1.1936175000000067,2.677269846570887,,,4.768349013888889,0.2467098958524404,0.1029353208969175,2.582442240903972,1.9760459138912059,9.26285007113653,3.945868972222234,63.888888888888886,3.5555555555555554,1.277103464230011,0.20644434204231307,2.3796447391304447,,,,,36.111111111111114,2.7522514722222287,0.0,0.0,6.064592718141072,4.982059142270444
1,Treadmill,Dwell,Head,791.5,4.0,4.0,2.5,0.6196536666666662,1.7325696969563482,,,3.106959718611111,0.06536488135347843,0.16111189864008338,1.323152901716798,0.9813994678431163,8.39186841166406,2.1274901388888816,100.0,1.9722222222222223,1.2724085075424876,0.2086857945846119,1.152490138888881,,,,,0.0,1.5078364722222153,0.0,0.0,3.2828060697012402,2.569583339973255
1,Walk,Click,Eye,904.5,4.0,4.0,2.5,0.5455941499999991,,,,,,,,,,1.2681453499999995,61.111111111111114,2.4166666666666665,3.650707972780968,1.207282495876231,,,-0.9256867829068296,0.7619081356934864,17.37223654830792,38.888888888888886,0.7225512000000001,0.0,0.0,,
1,Walk,Click,Hand,1110.357142857143,3.892857142857143,3.892857142857143,2.5357142857142856,1.4743579285714319,,,,,,,,,,1.803775178571428,75.0,1.2592592592592593,9.371856075039021,9.202308784893662,,,-2.6833747668206733,-0.2582797710433558,31.085828924279102,25.0,0.32941724999999594,0.07407396253194805,0.088277910965138,,
1,Walk,Click,Head,701.5454545454545,4.121212121212121,4.121212121212121,2.5454545454545454,0.9510989696969744,,,,,,,,,,1.5222388787878813,60.60606060606061,1.5151515151515151,4.692623006719844,3.0557226477192048,,,-0.2058505281856502,-0.0883581113837836,12.986039962684247,39.39393939393939,0.5711399090909067,-0.07004956513182076,0.017951401983395395,,
1,Walk,Dwell,Eye,1009.375,4.09375,4.09375,2.4375,0.6671217187500019,3.681709429455282,,,6.1437384165625,0.27021349852352655,0.9298389503161996,4.233486975913571,1.0216737756889736,21.391003202293593,3.72393365625,56.25,6.5625,1.9860250948524028,0.7100873813659666,1.7629951666666714,,,,,43.75,3.0568119374999974,-0.005687034910409408,0.04310578879911925,10.346376822665835,3.027638429244093
1,Walk,Dwell,Hand,1202.7142857142858,4.214285714285714,4.214285714285714,2.1785714285714284,1.73876928571428,4.346797869747992,,,8.201661441785713,-0.3000535159538705,-0.6449276997949844,4.188418444124737,0.9171597532271861,14.870719335046038,4.5903203571428515,35.714285714285715,3.5357142857142856,1.2374764899486053,0.819138373649556,2.895615999999985,,,,,64.28571428571429,2.8515510714285717,-0.08255841604821733,-0.03356045074235386,10.741458030302143,2.5662311604691084
1,Walk,Dwell,Head,807.7307692307693,3.8076923076923075,3.8076923076923075,2.8461538461538463,1.309636346153844,3.58585691838023,,,5.735837626153846,0.052108080950395284,-0.0664890031362839,3.7490064639186786,0.9229963406355215,15.884312114080814,4.318466999999994,50.0,4.3076923076923075,1.3968186205046864,0.9156565002161146,2.6663100000000104,,,,,50.0,3.00883065384615,0.044876648851742695,-0.01255199316665654,9.366675039303813,2.7749041314638694
2,Stand,Click,Eye,1507.5,4.0,4.0,2.5,0.6287851388888923,,,,,,,,,,1.6409812222222193,83.33333333333333,1.75,1.8203254372654838,0.032753879102289676,,,-0.43762164408456233,0.9619756955609241,6.951821309172441,16.666666666666668,1.0121960833333268,0.0,0.0,,
2,Stand,Click,Hand,1715.0,4.0,4.0,2.5,0.8247717777777755,,,,,,,,,,1.9312163888888831,86.11111111111111,1.8333333333333333,2.0291345664883864,0.0416301306777095,,,-3.9436615117490397,11.396768536795864,4.552144687279411,13.88888888888889,1.1064446111111073,0.0,0.0,,
2,Stand,Click,Head,1294.5,4.0,4.0,2.5,0.9799653333333376,,,,,,,,,,1.542735583333339,94.44444444444444,1.1666666666666667,2.406531571307613,0.12549459424559328,,,-0.38057220059584446,-0.16150764572323306,4.51141794696136,5.555555555555555,0.5627702500000011,0.0,0.0,,
2,Stand,Dwell,Eye,1612.5,4.0,4.0,2.5,0.7420195833333296,2.0113115270238877,,,3.315769089722222,-0.05291537430226623,0.13203762575747513,0.7541344581636851,0.7988035953997448,5.589631720998386,2.262320749999996,94.44444444444444,1.8333333333333333,1.1811469762039082,0.020468555410304633,1.1266721470588212,,,,,5.555555555555555,1.5203011666666661,0.0,0.0,2.7111391687305377,2.682367369025645
2,Stand,Dwell,Hand,1790.5,4.0,4.0,2.5,0.9677734444444435,1.5798929513875848,,,3.409161194722222,-0.18433275579449834,0.8065185224822137,1.4475430116528356,1.6011466291748089,4.0766656928274685,2.1194832500000023,100.0,1.3611111111111112,1.098818421287282,0.02827041229460783,1.144483250000002,,,,,0.0,1.1517098055555584,0.0,0.0,4.12616554877862,4.678919800140721
2,Stand,Dwell,Head,1400.5,4.0,4.0,2.5,0.8786458611111151,1.68134099058546,,,3.5036748036111107,-0.19588571412117914,0.09164970648997656,1.0243346312128208,0.597718896766953,4.892184910744513,2.21334900000002,100.0,1.4722222222222223,1.0807937446109113,0.061287895770457505,1.238349000000019,,,,,0.0,1.3347031388889041,0.0,0.0,2.957500353226677,1.9650888173559773
2,Treadmill,Click,Eye,1515.2571428571428,4.057142857142857,4.057142857142857,2.4571428571428573,0.785187257142857,,,,,,,,,,1.9260678857142868,57.142857142857146,3.2,3.3071490655287814,0.14785074073929133,,,1.4012941081325303,-2.4185265133741263,58.89579080816271,42.857142857142854,1.1408806285714295,-0.02813736437177737,-0.004961376504769428,,
2,Treadmill,Click,Hand,1700.6923076923076,2.923076923076923,2.923076923076923,1.5384615384615385,0.6988235384615327,,,,,,,,,,1.8810780769230755,76.92307692307692,1.5384615384615385,2.179149914751865,0.21482176332281885,,,0.8961629396960061,5.532443815860914,9.052143416361284,23.076923076923077,1.1822545384615422,0.07575444253940061,0.24412678289745615,,
2,Treadmill,Click,Head,1302.2285714285715,4.0285714285714285,4.0285714285714285,2.4571428571428573,0.9274885714285718,,,,,,,,,,1.9303693428571433,65.71428571428571,1.9714285714285715,2.7320313170059305,0.26900917783080996,,,-0.27208520726267404,0.5836413403671753,8.850703927367,34.285714285714285,1.0028807714285706,-0.024743582965269687,0.014285714285714285,,
2,Treadmill,Dwell,Eye,1621.5,4.0,4.0,2.5,0.4881655833333442,2.1804017936055726,,,5.471726222777779,0.6007332685339954,-0.4566951604498335,1.6259446990786115,1.410362452804923,15.760358374261065,2.9782280555555665,77.77777777777777,4.333333333333333,1.6649017550614453,0.07382878157241447,1.4272564285714338,,,,,22.22222222222222,2.490062472222222,0.0,0.0,4.083300709634063,3.6463910931079693
2,Treadmill,Dwell,Hand,1802.1666666666667,3.1666666666666665,3.1666666666666665,2.8333333333333335,0.9599299999999861,6.970178592944443,,,10.747070721666667,0.7724280283052237,10.549388106479599,2.2729530997740306,10.935294217804758,12.449458677703438,3.493219166666639,75.0,1.6666666666666667,0.7828908174277968,0.11286192617230685,2.0175855555555557,,,,,25.0,2.5332891666666524,0.08206731275101734,0.18113734813891083,5.714920995656429,32.84925879597706
2,Treadmill,Dwell,Head,1409.5,4.0,4.0,2.5,0.911977333333334,2.0053368111676297,,,3.650177107222222,0.14756289598399844,0.6174559072372717,1.401566652860065,1.2663202846168875,8.446332849804955,3.0394975555555557,88.88888888888889,2.861111111111111,1.272705290968445,0.11939665031133037,1.820501468749997,,,,,11.11111111111111,2.1275202222222225,0.0,0.0,3.4223267752718636,3.2832568291210973
2,Walk,Click,Eye,1524.4848484848485,3.878787878787879,3.878787878787879,2.484848484848485,0.5492760666666647,,,,,,,,,,1.73628217272727,36.36363636363637,3.9696969696969697,3.5784009026648715,1.29837346479392,,,1.385195934306135,2.1881003742178637,16.763297354939386,63.63636363636363,1.1870061060606056,0.02984265918218815,-0.05168900193651169,,
2,Walk,Click,Hand,1727.25,4.0,4.0,2.5,0.7694345000000046,,,,,,,,,,1.455952138888898,86.11111111111111,1.9142857142857144,4.5321562061445455,,,,-0.25800807591611813,0.21278432467505407,14.19881072576536,13.88888888888889,0.6865176388888932,0.0,0.0,,
2,Walk,Click,Head,1311.0,4.085714285714285,4.085714285714285,2.4571428571428573,0.9597435999999959,,,,,,,,,,1.4908130571428557,62.857142857142854,1.6571428571428573,4.050619536347033,3.348228486804759,,,-0.42650882930460704,-0.021621794166019084,13.469601041660269,37.142857142857146,0.5310694571428598,-0.01836536027675826,-0.02188698408911366,,
2,Walk,Dwell,Eye,1630.5,4.0,4.0,2.5,0.5324589722222348,2.3361934648114318,,,4.340567325555556,0.44186100454689686,0.6348135130479029,1.8162887418945521,1.2802677557503241,17.644374600636617,4.030225416666673,50.0,8.805555555555555,2.334781556430473,0.8755568431769711,2.095676555555555,,,,,50.0,3.4977664444444385,0.0,0.0,4.404073001943882,3.4712617767113114
2,Walk,Dwell,Hand,1793.7222222222222,3.5555555555555554,3.5555555555555554,2.111111111111111,0.8526872777777995,8.445374989593969,,,15.428586421111113,-27.857420534234333,26.54974545657157,43.68082187396994,24.78156621775237,39.396870601469345,4.154891277777772,50.0,4.166666666666667,1.207305866187542,0.9792105656811939,2.34164044444445,,,,,50.0,3.302203999999973,0.14082630241377683,0.3018010367116979,115.57843567679576,76.19998376562472
2,Walk,Dwell,Head,1418.5,4.0,4.0,2.5,1.0557141666666765,2.3731213884422298,,,5.019291915,-0.15502151346821105,0.2949171807458899,2.0169745250060673,1.3782713808156521,13.154684771838701,3.688417722222224,77.77777777777777,4.388888888888889,1.5758223242477603,1.1253686777247007,2.340661750000008,,,,,22.22222222222222,2.632703555555546,0.0,0.0,4.656454245594123,3.3672658014867216
3,Stand,Click,Eye,2071.25,4.0,4.0,2.5,1.311088666666662,,,,,,,,,,2.966802222222221,58.333333333333336,2.638888888888889,3.143126219120927,0.13962219257231814,,,-1.7664661783910043,-0.7280421300530209,87.55910684372634,41.666666666666664,1.6557135555555587,0.0,0.0,,
3,Stand,Click,Hand,2270.0,4.05,4.05,2.45,0.997835099999994,,,,,,,,,,1.3304266999999956,80.0,1.105263157894737,8.641737602295748,0.24541928292931323,,,-0.4212757421623052,1.0382355926766769,28.260934073089498,20.0,0.3325916000000006,-0.09641814145298092,0.15566703992264191,,
3,Stand,Click,Head,1868.4285714285713,3.9285714285714284,3.9285714285714284,2.6785714285714284,1.026047642857139,,,,,,,,,,1.3597841071428518,89.28571428571429,1.0714285714285714,6.403769963949581,0.2908678058057636,,,0.0684040519046343,0.08699762349419159,11.696208547255823,10.714285714285714,0.3337364642857129,-0.022956700345947857,0.04406984131717936,,
3,Stand,Dwell,Eye,2174.5,4.0,4.0,2.5,0.5976914444444347,1.8527476345138583,,,4.151674059166667,-0.2374329741044502,0.21111532465546787,1.1703614754321183,0.7083570435317318,6.335529906093535,1.985956638888884,100.0,1.9444444444444444,1.3809938707216534,0.023344310645461348,1.0109566388888842,,,,,0.0,1.388265194444449,0.0,0.0,3.413583026453398,2.0901056616830425
3,Stand,Dwell,Hand,2364.5,4.0,4.0,2.5,1.1014178333333358,2.080226007628446,,,3.821675061111111,0.20977869157219767,-0.4776548438303134,0.7797995623185907,0.6495608015776698,3.9541010076609364,2.302203444444457,100.0,1.1944444444444444,1.028107120508681,0.03926821279348991,1.3272034444444567,,,,,0.0,1.2007856111111217,0.0,0.0,2.7022176813218777,2.5910423337617874
3,Stand,Dwell,Head,1964.5,4.0,4.0,2.5,0.954922222222216,1.688401596454221,,,3.2644410694444446,0.287750550895418,0.4061280305329127,0.7532841242436329,0.6348153086818019,4.277106836477838,2.3270466111110992,100.0,1.4444444444444444,1.0639690921496876,0.05081409820825505,1.3520466111110985,,,,,0.0,1.3721243888888828,0.0,0.0,2.4938866362383503,2.181149874184589
3,Treadmill,Click,Eye,2079.235294117647,4.117647058823529,4.117647058823529,2.4705882352941178,0.561170076470587,,,,,,,,,,1.1967277470588211,79.41176470588235,1.6764705882352942,3.0171558028544534,0.17913132823849903,,,0.11940953519610324,0.7048766793918532,9.283997557507108,20.58823529411765,0.6355576705882333,-0.010059415980166735,-0.0017737464474732946,,
3,Treadmill,Click,Hand,2277.176470588235,4.117647058823529,4.117647058823529,2.4705882352941178,1.0690830294117695,,,,,,,,,,2.1157135882353026,91.17647058823529,2.0294117647058822,4.4479394004002515,0.4690598197514384,,,-0.1631160210696148,0.3812036866845055,13.736807778143135,8.823529411764707,1.0466305588235332,-0.010059415980166735,-0.0017737464474732946,,
3,Treadmill,Click,Head,1871.0,4.125,4.125,2.46875,0.9527607812500016,,,,,,,,,,1.4444874062500015,78.125,1.3125,5.385175715954803,0.5914297807821938,,,0.25301763103846037,0.8051537654839619,7.890968843287737,21.875,0.491726625,-0.07792564895259957,0.034137383295376494,,
3,Treadmill,Dwell,Eye,2183.5,4.0,4.0,2.5,0.6011465833333429,1.9912930409382896,,,3.9454321894444444,0.43856563161629214,0.8527602932010646,1.4590321837153333,0.930023878800549,11.690732575381046,2.7380123888888983,86.11111111111111,3.5833333333333335,1.5478893947381926,0.1013247941988318,1.3992774838709763,,,,,13.88888888888889,2.136865805555556,0.0,0.0,3.651118770358118,2.7893886520267617
3,Treadmill,Dwell,Hand,2373.5,4.0,4.0,2.5,0.9004386388888859,2.1583169404284166,,,4.173992569999999,-0.5105996824703557,0.15203190833563635,1.63567814842796,0.9774921087479007,8.503974778859035,2.301108583333331,100.0,1.9444444444444444,1.4174132281008653,0.16226866316876148,1.3261085833333306,,,,,0.0,1.4006699444444448,0.0,0.0,4.04716044676802,2.5703390210124573
3,Treadmill,Dwell,Head,1973.5,4.0,4.0,2.5,0.9170964999999889,1.8591879590737175,,,3.7432636441666665,0.08964803248799474,0.5652303324065351,1.0922723398911034,1.073535037947011,8.078667878439331,2.5080186666666613,100.0,2.0833333333333335,1.262796222938494,0.14214585839822025,1.5330186666666608,,,,,0.0,1.5909221666666717,0.0,0.0,2.8812341102225165,2.9954569084855285
3,Walk,Click,Eye,2085.875,3.875,3.875,2.40625,0.6795410312500001,,,,,,,,,,1.111477984375001,62.5,1.90625,8.695728535567458,4.752109398324201,,,0.8490585719328505,1.2615059881411643,23.50024603465405,37.5,0.43193695312500013,-0.006976181065559375,0.022936111152531937,,
3,Walk,Click,Hand,2286.1785714285716,4.464285714285714,4.464285714285714,2.5357142857142856,1.0713628571428586,,,,,,,,,,2.4513855357142846,57.142857142857146,3.2857142857142856,3.3682899874638834,2.4892214601573754,,,-0.23216059510401985,7.394741813348025,19.40582009127343,42.857142857142854,1.380022678571427,-0.07407396253194808,-0.09258558090900171,,
3,Walk,Click,Head,1878.8181818181818,4.0606060606060606,4.0606060606060606,2.4545454545454546,1.140522363636367,,,,,,,,,,1.59547451515152,75.75757575757575,1.5625,5.471542755602971,4.988058016455309,,,-0.39571556087263565,0.28935396057601137,10.623401558346965,24.242424242424242,0.45495215151515206,0.0035994651281142116,-0.02041358114142212,,
3,Walk,Dwell,Eye,2192.5,4.0,4.0,2.5,0.8064597500000086,2.791170071956058,,,5.508184731944445,-0.09838625517673058,1.4431045417060264,2.0960359702999907,1.2561465717889833,16.614146107725723,4.310438055555564,36.111111111111114,8.13888888888889,2.2356364418954673,1.0116797011526677,2.1287640000000136,,,,,63.888888888888886,3.503978305555557,0.0,0.0,5.0015096518237545,4.023920979010973
3,Walk,Dwell,Hand,2382.5,4.0,4.0,2.5,1.1791903333333278,3.1389529183380382,,,6.633485925277778,-0.3854328694982935,0.6470717988446345,3.1646249466439955,2.2181745992130426,19.453979112540495,4.203581111111106,52.77777777777778,6.638888888888889,2.1325425712120976,1.2547240150685417,2.522327999999979,,,,,47.22222222222222,3.024390777777777,0.0,0.0,7.616761615239621,5.429577213396617
3,Walk,Dwell,Head,1982.5,4.0,4.0,2.5,1.1505367222222278,2.3649859433852867,,,5.091481133333334,-0.4150195743955194,0.5740205698113089,2.0742426578401507,1.0628501647684936,12.27102179207539,3.763281416666677,66.66666666666667,4.472222222222222,1.6363299557227444,1.236551031752077,2.1745066250000202,,,,,33.333333333333336,2.6127446944444475,0.0,0.0,5.034767885785573,2.8933275022914415
4,Stand,Click,Eye,2685.0,4.0,4.0,2.5,0.6830603611111078,,,,,,,,,,1.3301697499999972,94.44444444444444,1.1944444444444444,2.180587745717032,0.03238034099787215,,,-0.16956019035446965,-0.752775460918012,4.77818667208416,5.555555555555555,0.6471093888888897,0.0,0.0,,
4,Stand,Click,Hand,2898.4857142857145,3.942857142857143,3.942857142857143,2.4857142857142858,0.952187942857144,,,,,,,,,,1.6961610857142875,91.42857142857143,1.6764705882352942,3.401811332706,0.16039406366825387,,,0.8799261012839796,2.2840269197189706,7.140849884790814,8.571428571428571,0.7439731428571429,0.02474358296526966,0.014285714285714285,,
4,Stand,Click,Head,2471.264705882353,3.9411764705882355,3.9411764705882355,2.5,0.978384617647058,,,,,,,,,,1.301121411764706,97.05882352941177,1.088235294117647,3.9730988414748025,0.18560732809712246,,,0.017408259602543802,0.24393223335456024,5.415006094724448,2.9411764705882355,0.32273679411764866,0.02011883196033347,0.05527603651681812,,
4,Stand,Dwell,Eye,2792.0,4.0,4.0,2.5,0.5281883888888896,1.4751839692949658,,,2.669012244166667,-0.47446799661580513,0.14813648846143365,0.7039740466733961,0.5916038692551253,4.387921397875952,1.7433825833333365,100.0,1.3888888888888888,1.0998300661637903,0.020640300655368853,0.7683825833333364,,,,,0.0,1.2151941944444473,0.0,0.0,2.2327562636917953,1.881149507521282
